Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Refrigerator,price_inr,total_sqft_clean,bhk,price_per_sqft,locality_standard,bhk_category,size_bucket,quality_flag,city,age_bucket,amenity_score,amenity_count_total
8977000,1710,Nagole,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8977000,1710,3,5249.707602339181,Nagole,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,7,35
35500000,4067,Kukatpally,4,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,35500000,4067,4,8728.792721908041,Kukatpally,4 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,23,35
7500000,1320,Uppal Kalan,2,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,7500000,1320,2,5681.818181818182,Uppal Kalan,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,22,35
7000000,1605,Puppalaguda,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7000000,1605,3,4361.370716510904,Puppalaguda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,4,35
14500000,2120,Madhapur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14500000,2120,3,6839.622641509434,Madhapur,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,2,35
13500000,1860,Nallagandla Gachibowli,3,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,13500000,1860,3,7258.064516129032,Nallagandla Gachibowli,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,19,35
13500000,1860,Nallagandla Gachibowli,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,13500000,1860,3,7258.064516129032,Nallagandla Gachibowli,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,8,35
2700000,1050,Krishna Reddy Pet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2700000,1050,2,2571.4285714285716,Krishna Reddy Pet,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,2,35
8990000,1550,Miyapur,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8990000,1550,3,5800.0,Miyapur,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,2,35
27500000,3090,Hitech City,4,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,27500000,3090,4,8899.676375404531,Hitech City,4 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,19,35
66400000,6718,Gachibowli,5,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,66400000,6718,5,9883.894016076214,Gachibowli,5+ BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,15,35
7500000,1195,Kondapur,2,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7500000,1195,2,6276.150627615063,Kondapur,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,13,35
5700000,1230,AS Rao Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700000,1230,3,4634.1463414634145,AS Rao Nagar,3 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
33000000,2956,Banjara Hills,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,2956,4,11163.734776725305,Banjara Hills,4 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,0,35
5500000,1076,LB Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5500000,1076,2,5111.5241635687735,LB Nagar,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,3,35
3578000,842,Bolarum,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3578000,842,2,4249.406175771972,Bolarum,2 BHK,500-1000 sqft,Valid,Hyderabad,Not available in source data,8,35
7800000,1200,Miyapur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800000,1200,2,6500.0,Miyapur,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,1,35
52000000,4500,Jubilee Hills,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52000000,4500,4,11555.555555555555,Jubilee Hills,4 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,0,35
40000000,3600,Jubilee Hills,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,3600,4,11111.111111111111,Jubilee Hills,4 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,0,35
36700000,3500,Banjara Hills,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36700000,3500,3,10485.714285714286,Banjara Hills,3 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,0,35
36700000,3500,Banjara Hills,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,36700000,3500,3,10485.714285714286,Banjara Hills,3 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,9,35
8600000,1150,Madhapur,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8600000,1150,2,7478.260869565217,Madhapur,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,3,35
9000000,1150,Hitech City,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,1150,2,7826.086956521739,Hitech City,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
9000000,1150,Hitech City,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9000000,1150,2,7826.086956521739,Hitech City,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,3,35
9877000,1245,Nanakramguda,2,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,9877000,1245,2,7933.333333333333,Nanakramguda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,18,35
13000000,1600,Nanakramguda,3,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,13000000,1600,3,8125.0,Nanakramguda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,18,35
18800000,2270,Nanakramguda,3,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,18800000,2270,3,8281.93832599119,Nanakramguda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,18,35
6000000,1200,Manikonda,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6000000,1200,2,5000.0,Manikonda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,9,35
7000000,1418,Puppalaguda,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7000000,1418,3,4936.5303244005645,Puppalaguda,3 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,5,35
9906000,1905,Miyapur,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9906000,1905,3,5200.0,Miyapur,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,8,35
5500000,850,Gachibowli,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5500000,850,2,6470.588235294118,Gachibowli,2 BHK,500-1000 sqft,Valid,Hyderabad,Not available in source data,2,35
8000000,1940,Nizampet,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,1940,3,4123.711340206186,Nizampet,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
4200000,1050,Mehdipatnam,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4200000,1050,2,4000.0,Mehdipatnam,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,2,35
4200000,1050,Mehdipatnam,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000,1050,2,4000.0,Mehdipatnam,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
14500000,1908,Kondapur,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14500000,1908,3,7599.58071278826,Kondapur,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,8,35
8953000,1905,Bachupally,3,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8953000,1905,3,4699.737532808399,Bachupally,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,12,35
7872000,1675,Bachupally,3,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7872000,1675,3,4699.701492537313,Bachupally,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,12,35
7590000,1615,Bachupally,3,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7590000,1615,3,4699.69040247678,Bachupally,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,12,35
5452000,1160,Bachupally,2,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5452000,1160,2,4700.0,Bachupally,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,12,35
8459000,1800,Bachupally,3,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8459000,1800,3,4699.444444444444,Bachupally,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,12,35
5640000,1200,Bachupally,2,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5640000,1200,2,4700.0,Bachupally,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,12,35
4500000,908,Mallapur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4500000,908,2,4955.9471365638765,Mallapur,2 BHK,500-1000 sqft,Valid,Hyderabad,Not available in source data,2,35
4830000,1100,Kukatpally,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830000,1100,2,4390.909090909091,Kukatpally,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
4900000,1380,Mehdipatnam,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900000,1380,2,3550.7246376811595,Mehdipatnam,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
6000000,970,Hitech City,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6000000,970,2,6185.567010309278,Hitech City,2 BHK,500-1000 sqft,Valid,Hyderabad,Not available in source data,6,35
4500000,1160,Mallapur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4500000,1160,2,3879.310344827586,Mallapur,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,2,35
4299000,840,Masab Tank,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4299000,840,2,5117.857142857143,Masab Tank,2 BHK,500-1000 sqft,Valid,Hyderabad,Not available in source data,0,35
4750000,1100,Zamistanpur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750000,1100,2,4318.181818181818,Zamistanpur,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
4200000,931,Madhura Nagar,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4200000,931,2,4511.278195488721,Madhura Nagar,2 BHK,500-1000 sqft,Valid,Hyderabad,Not available in source data,4,35
12500000,1670,Jubilee Hills,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500000,1670,3,7485.029940119761,Jubilee Hills,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
12000000,2000,Kukatpally,3,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,12000000,2000,3,6000.0,Kukatpally,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,18,35
7998999,1554,Miyapur,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7998999,1554,3,5147.361003861004,Miyapur,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
23000000,1900,Jubilee Hills,3,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23000000,1900,3,12105.263157894737,Jubilee Hills,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,11,35
22900000,1900,Jubilee Hills,3,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22900000,1900,3,12052.631578947368,Jubilee Hills,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,11,35
23000000,1900,Jubilee Hills,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000000,1900,3,12105.263157894737,Jubilee Hills,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
14500000,1740,Kukatpally,3,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14500000,1740,3,8333.333333333334,Kukatpally,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,16,35
20000000,3145,Madhapur,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,3145,3,6359.300476947536,Madhapur,3 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,3,35
2800000,963,Beeramguda,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000,963,2,2907.5804776739355,Beeramguda,2 BHK,500-1000 sqft,Valid,Hyderabad,Not available in source data,0,35
3500000,909,Ghansi Bazaar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,909,3,3850.3850385038504,Ghansi Bazaar,3 BHK,500-1000 sqft,Valid,Hyderabad,Not available in source data,0,35
3500000,850,Chintalakunta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,850,2,4117.64705882353,Chintalakunta,2 BHK,500-1000 sqft,Valid,Hyderabad,Not available in source data,0,35
4700000,950,Chinthal Basthi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700000,950,2,4947.368421052632,Chinthal Basthi,2 BHK,500-1000 sqft,Valid,Hyderabad,Not available in source data,0,35
11399999,1730,Kukatpally,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11399999,1730,3,6589.5947976878615,Kukatpally,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
6931000,1555,Gajularamaram,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6931000,1555,3,4457.2347266881025,Gajularamaram,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
5256000,1180,Gajularamaram,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5256000,1180,2,4454.237288135593,Gajularamaram,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,5,35
11100000,1675,Kukatpally,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11100000,1675,3,6626.865671641791,Kukatpally,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,3,35
5300000,845,Nallakunta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300000,845,2,6272.189349112426,Nallakunta,2 BHK,500-1000 sqft,Valid,Hyderabad,Not available in source data,0,35
4500000,1100,Bowenpally,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4500000,1100,2,4090.909090909091,Bowenpally,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,6,35
14600000,1905,Nallakunta,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14600000,1905,3,7664.041994750656,Nallakunta,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,3,35
11200000,1460,Nallakunta,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11200000,1460,3,7671.232876712329,Nallakunta,3 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,2,35
11200000,1460,Nallakunta,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200000,1460,3,7671.232876712329,Nallakunta,3 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
4200000,1175,Malkajgiri,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000,1175,2,3574.468085106383,Malkajgiri,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
4900000,1360,Kompally,2,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,4900000,1360,2,3602.9411764705883,Kompally,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,17,35
7554000,1220,Kondapur,2,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7554000,1220,2,6191.803278688524,Kondapur,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,13,35
11399999,1885,Kondapur,3,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,11399999,1885,3,6047.744827586207,Kondapur,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,13,35
9600000,1295,Jubilee Hills,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600000,1295,2,7413.127413127413,Jubilee Hills,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
10200000,1295,Jubilee Hills,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200000,1295,2,7876.447876447876,Jubilee Hills,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
4800000,1200,Bandlaguda Jagir,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800000,1200,2,4000.0,Bandlaguda Jagir,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
16800000,2460,Nanakramguda,3,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,16800000,2460,3,6829.268292682927,Nanakramguda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,20,35
4000000,1040,Saroornagar,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4000000,1040,2,3846.153846153846,Saroornagar,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,6,35
3600000,1107,Beeramguda,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3600000,1107,2,3252.032520325203,Beeramguda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,6,35
6000000,1050,Begumpet,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6000000,1050,2,5714.285714285715,Begumpet,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,4,35
6000000,1050,Begumpet,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,6000000,1050,2,5714.285714285715,Begumpet,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,9,35
33300000,2900,Banjara Hills,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,33300000,2900,3,11482.758620689656,Banjara Hills,3 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,9,35
4000000,850,Beeramguda,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4000000,850,2,4705.882352941177,Beeramguda,2 BHK,500-1000 sqft,Valid,Hyderabad,Not available in source data,6,35
3500000,1080,Beeramguda,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3500000,1080,2,3240.740740740741,Beeramguda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,6,35
3500000,1080,Beeramguda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,1080,2,3240.740740740741,Beeramguda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
2300000,1100,Boduppal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300000,1100,2,2090.909090909091,Boduppal,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
2300000,1100,Boduppal,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2300000,1100,2,2090.909090909091,Boduppal,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,5,35
12000000,1745,Somajiguda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,1745,3,6876.790830945559,Somajiguda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,1,35
2500000,970,Nagole,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2500000,970,2,2577.319587628866,Nagole,2 BHK,500-1000 sqft,Valid,Hyderabad,Not available in source data,4,35
5777000,1090,Kukatpally,2,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5777000,1090,2,5300.0,Kukatpally,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,11,35
