Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Refrigerator,price_inr,total_sqft_clean,bhk,price_per_sqft,locality_standard,bhk_category,size_bucket,quality_flag,city,age_bucket,amenity_score,amenity_count_total
4086999,865,Sembakkam,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4086999,865,2,4724.8543352601155,Sembakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
6033000,1277,Madambakkam,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6033000,1277,3,4724.353954581049,Madambakkam,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
5036000,1066,Madambakkam,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5036000,1066,2,4724.2026266416515,Madambakkam,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
4928000,896,Chromepet,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4928000,896,2,5500.0,Chromepet,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
3800000,800,Selaiyur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000,800,2,4750.0,Selaiyur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
4678000,985,Selaiyur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4678000,985,2,4749.238578680203,Selaiyur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
6963000,1266,Chromepet,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6963000,1266,3,5500.0,Chromepet,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
5197000,1100,Sembakkam,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5197000,1100,3,4724.545454545455,Sembakkam,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
6050000,1100,Chitlapakkam,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050000,1100,3,5500.0,Chitlapakkam,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
4108000,865,Selaiyur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108000,865,2,4749.132947976878,Selaiyur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
6175000,1300,Selaiyur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6175000,1300,3,4750.0,Selaiyur,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
5197000,1100,Madambakkam,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5197000,1100,3,4724.545454545455,Madambakkam,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
3779999,800,Rajakilpakkam,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3779999,800,2,4724.99875,Rajakilpakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
4086999,865,Madambakkam,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4086999,865,2,4724.8543352601155,Madambakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
6033000,1277,Rajakilpakkam,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6033000,1277,3,4724.353954581049,Rajakilpakkam,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
3719000,783,Selaiyur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3719000,783,2,4749.6807151979565,Selaiyur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
2850000,600,Selaiyur,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2850000,600,1,4750.0,Selaiyur,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
6175000,1300,tambaram west,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6175000,1300,3,4750.0,tambaram west,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
5700000,1200,tambaram west,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700000,1200,3,4750.0,tambaram west,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
5225000,1100,tambaram west,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5225000,1100,3,4750.0,tambaram west,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
4678000,985,tambaram west,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4678000,985,2,4749.238578680203,tambaram west,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
4479000,943,tambaram west,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4479000,943,2,4749.7348886532345,tambaram west,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
4108000,865,tambaram west,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108000,865,2,4749.132947976878,tambaram west,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
4218000,888,tambaram west,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4218000,888,2,4750.0,tambaram west,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
19500000,1566,Thiruvanmiyur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19500000,1566,3,12452.107279693486,Thiruvanmiyur,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,1,35
4500000,954,East Tambaram,2,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4500000,954,2,4716.981132075472,East Tambaram,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,11,35
6300000,1363,East Tambaram,3,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6300000,1363,3,4622.157006603082,East Tambaram,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,11,35
5000000,1225,Maraimalai Nagar,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5000000,1225,3,4081.6326530612246,Maraimalai Nagar,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,8,35
4000000,970,Singaperumal Koil,2,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4000000,970,2,4123.711340206186,Singaperumal Koil,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,14,35
4000000,983,Maraimalai Nagar,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4000000,983,2,4069.175991861648,Maraimalai Nagar,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,8,35
4000000,977,Maraimalai Nagar,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4000000,977,2,4094.1658137154554,Maraimalai Nagar,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,8,35
4500000,1089,Maraimalai Nagar,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4500000,1089,3,4132.231404958678,Maraimalai Nagar,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,8,35
4000000,976,Maraimalai Nagar,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4000000,976,2,4098.360655737705,Maraimalai Nagar,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,8,35
6240000,1040,Velachery,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6240000,1040,2,6000.0,Velachery,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,2,35
4040000,1010,tambaram west,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4040000,1010,2,4000.0,tambaram west,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,2,35
4000000,1040,Pozhichalur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,1040,2,3846.153846153846,Pozhichalur,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,1,35
3340000,835,tambaram west,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3340000,835,2,4000.0,tambaram west,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,2,35
19000000,1550,Gopalapuram,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000000,1550,3,12258.064516129032,Gopalapuram,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,0,35
5610000,935,Velachery,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5610000,935,2,6000.0,Velachery,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,1,35
4653000,940,Kolapakkam,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4653000,940,2,4950.0,Kolapakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,3,35
4969000,1004,Kolapakkam,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4969000,1004,2,4949.203187250996,Kolapakkam,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,3,35
4583000,926,Kolapakkam,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4583000,926,2,4949.244060475162,Kolapakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,3,35
6321000,1277,Kolapakkam,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6321000,1277,3,4949.882537196554,Kolapakkam,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,3,35
5999000,1212,Kolapakkam,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5999000,1212,3,4949.669966996699,Kolapakkam,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,3,35
6004000,1213,Kolapakkam,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6004000,1213,3,4949.711459192085,Kolapakkam,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,3,35
4885000,987,Kolapakkam,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4885000,987,2,4949.341438703141,Kolapakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,3,35
4558000,921,Kolapakkam,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4558000,921,2,4948.968512486428,Kolapakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,3,35
4667000,943,Kolapakkam,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4667000,943,2,4949.098621420997,Kolapakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,3,35
5915000,1195,Kolapakkam,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5915000,1195,3,4949.79079497908,Kolapakkam,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,3,35
4860000,982,Kolapakkam,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4860000,982,2,4949.08350305499,Kolapakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,3,35
5925000,1197,Kolapakkam,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5925000,1197,3,4949.874686716792,Kolapakkam,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,3,35
4692000,948,Kolapakkam,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4692000,948,2,4949.367088607595,Kolapakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,3,35
6271000,1267,Kolapakkam,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6271000,1267,3,4949.486977111286,Kolapakkam,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,3,35
8500000,925,Palavakkam,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8500000,925,2,9189.18918918919,Palavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,1,35
5000000,1035,Sholinganallur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5000000,1035,2,4830.917874396136,Sholinganallur,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,1,35
65000000,2692,Kotturpuram,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,65000000,2692,4,24145.616641901932,Kotturpuram,4 BHK,2500+ sqft,Valid,Chennai,Not available in source data,7,35
51600000,3355,Anna Nagar,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,51600000,3355,4,15380.029806259314,Anna Nagar,4 BHK,2500+ sqft,Valid,Chennai,Not available in source data,4,35
33000000,2450,Kilpauk,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33000000,2450,3,13469.387755102041,Kilpauk,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,2,35
3600000,1000,Kovur,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3600000,1000,2,3600.0,Kovur,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,13,35
54900000,3050,Alwarpet,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,54900000,3050,3,18000.0,Alwarpet,3 BHK,2500+ sqft,Valid,Chennai,Not available in source data,2,35
5700000,850,Perambur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5700000,850,2,6705.882352941177,Perambur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,2,35
2500000,677,Avadi,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2500000,677,2,3692.7621861152143,Avadi,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,3,35
11000000,950,Kodambakkam,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11000000,950,2,11578.947368421053,Kodambakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,1,35
4400000,855,Mevalurkuppam,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4400000,855,2,5146.198830409357,Mevalurkuppam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,16,35
3200000,576,Mevalurkuppam,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3200000,576,1,5555.555555555556,Mevalurkuppam,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,16,35
3200000,603,Moolacheri,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3200000,603,1,5306.799336650083,Moolacheri,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,13,35
8000000,1710,Mevalurkuppam,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8000000,1710,4,4678.362573099415,Mevalurkuppam,4 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,16,35
6151000,1184,Medavakkam,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6151000,1184,3,5195.101351351352,Medavakkam,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,6,35
5597000,905,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5597000,905,2,6184.530386740332,Medavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,6,35
5587000,1030,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5587000,1030,2,5424.271844660194,Medavakkam,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,6,35
5246000,993,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5246000,993,2,5282.980866062437,Medavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,6,35
5208000,926,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5208000,926,2,5624.190064794817,Medavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,6,35
5270000,998,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5270000,998,2,5280.561122244489,Medavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,6,35
4801000,899,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4801000,899,2,5340.378197997776,Medavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,6,35
4943000,929,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4943000,929,2,5320.775026910656,Medavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,6,35
5199000,983,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5199000,983,2,5288.911495422177,Medavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,6,35
5066000,955,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5066000,955,2,5304.712041884817,Medavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,6,35
5175000,978,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5175000,978,2,5291.411042944786,Medavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,6,35
4853000,910,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4853000,910,2,5332.9670329670325,Medavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,6,35
4924000,909,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4924000,909,2,5416.941694169417,Medavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,6,35
5184000,980,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5184000,980,2,5289.7959183673465,Medavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,6,35
4962000,933,Medavakkam,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4962000,933,2,5318.327974276527,Medavakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,6,35
9442000,1575,Iyappanthangal,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9442000,1575,3,5994.920634920635,Iyappanthangal,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,9,35
3656000,610,Iyappanthangal,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3656000,610,1,5993.44262295082,Iyappanthangal,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,9,35
6534000,1090,Iyappanthangal,2,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6534000,1090,2,5994.495412844037,Iyappanthangal,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,9,35
10700000,1790,Iyappanthangal,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10700000,1790,3,5977.653631284917,Iyappanthangal,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,9,35
7252000,1295,Chengalpattu,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7252000,1295,2,5600.0,Chengalpattu,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
7280000,1300,Chengalpattu,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7280000,1300,2,5600.0,Chengalpattu,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,2,35
4460000,1115,tambaram west,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4460000,1115,2,4000.0,tambaram west,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,1,35
3660000,915,tambaram west,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3660000,915,2,4000.0,tambaram west,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,2,35
3885000,1110,tambaram west,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3885000,1110,2,3500.0,tambaram west,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,1,35
7195999,1285,Nenmeli,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7195999,1285,3,5599.999221789883,Nenmeli,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,1,35
4000000,840,Avadi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,840,2,4761.9047619047615,Avadi,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
